Episode no = 1870; won: False; Q(s,a) = 103.60244444996154; reward = -235.0; and epsilon = 0.7506666666666667, win percentage = 0.0, 2022-05-01 09:01:00
Episode no = 1880; won: False; Q(s,a) = 117.16264850873876; reward = -420.0; and epsilon = 0.7493333333333334, win percentage = 0.0, 2022-05-01 09:01:21
Episode no = 1890; won: False; Q(s,a) = 102.87121343465931; reward = -327.0; and epsilon = 0.748, win percentage = 0.0, 2022-05-01 09:01:42
Episode no = 1900; won: False; Q(s,a) = 101.69059874703524; reward = -415.0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2022-05-01 09:01:53
Episode no = 1910; won: False; Q(s,a) = 103.73595008754559; reward = -349.0; and epsilon = 0.7453333333333334, win percentage = 0.0, 2022-05-01 09:02:13
Episode no = 1920; won: False; Q(s,a) = 140.40120935828278; reward = -436.0; and epsilon = 0.744, win percentage = 0.0, 2022-05-01 09:02:28
Episode no = 1930; won: False; Q(s,a) = 107.4211188852329; reward = -338.0; and epsilon = 0.7426666666666666, win percentage = 0.0, 2022-05-01 09:02:46
Episode no = 1940; won: False; Q(s,a) = 107.51851984183452; reward = -413.0; and epsilon = 0.7413333333333334, win percentage = 0.0, 2022-05-01 09:02:59
Episode no = 1950; won: False; Q(s,a) = 117.5173324065564; reward = -354.0; and epsilon = 0.74, win percentage = 0.0, 2022-05-01 09:03:24
Episode no = 1960; won: False; Q(s,a) = 113.74195545654614; reward = -394.0; and epsilon = 0.7386666666666667, win percentage = 0.0, 2022-05-01 09:03:42
Episode no = 1970; won: False; Q(s,a) = 110.08318093008572; reward = -311.0; and epsilon = 0.7373333333333334, win percentage = 0.0, 2022-05-01 09:04:08
Episode no = 1980; won: False; Q(s,a) = 107.77921709033734; reward = -331.0; and epsilon = 0.736, win percentage = 0.0, 2022-05-01 09:04:30
Episode no = 1990; won: False; Q(s,a) = 121.44809627050844; reward = -491.0; and epsilon = 0.7346666666666667, win percentage = 0.0, 2022-05-01 09:04:46
Episode no = 2000; won: False; Q(s,a) = 106.76057235669498; reward = -463.0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2022-05-01 09:04:55
Episode no = 2010; won: False; Q(s,a) = 120.38332521489839; reward = -454.0; and epsilon = 0.732, win percentage = 0.0, 2022-05-01 09:05:05
Episode no = 2020; won: False; Q(s,a) = 119.26786217983012; reward = -420.0; and epsilon = 0.7306666666666667, win percentage = 0.0, 2022-05-01 09:05:18
Episode no = 2030; won: False; Q(s,a) = 121.1925684529028; reward = -250.0; and epsilon = 0.7293333333333334, win percentage = 0.0, 2022-05-01 09:05:50
Episode no = 2040; won: False; Q(s,a) = 119.46575468939282; reward = -281.0; and epsilon = 0.728, win percentage = 0.0, 2022-05-01 09:06:08
Episode no = 2050; won: False; Q(s,a) = nan; reward = -489.0; and epsilon = 0.7266666666666667, win percentage = 0.0, 2022-05-01 09:06:30
Episode no = 2060; won: False; Q(s,a) = 112.48799746660626; reward = -466.0; and epsilon = 0.7253333333333334, win percentage = 0.0, 2022-05-01 09:06:44
Episode no = 2070; won: False; Q(s,a) = 121.54559850478834; reward = -312.0; and epsilon = 0.724, win percentage = 0.0, 2022-05-01 09:06:55
Episode no = 2080; won: False; Q(s,a) = 110.63229704944514; reward = -437.0; and epsilon = 0.7226666666666667, win percentage = 0.0, 2022-05-01 09:07:05
Episode no = 2090; won: False; Q(s,a) = 118.17846919769502; reward = -443.0; and epsilon = 0.7213333333333334, win percentage = 0.0, 2022-05-01 09:07:29
Episode no = 2100; won: False; Q(s,a) = 108.10172942897101; reward = -237.0; and epsilon = 0.72, win percentage = 0.0, 2022-05-01 09:07:44
Episode no = 2110; won: False; Q(s,a) = 123.42945597418198; reward = -388.0; and epsilon = 0.7186666666666667, win percentage = 0.0, 2022-05-01 09:08:04
Episode no = 2120; won: False; Q(s,a) = 121.37056088364378; reward = -251.0; and epsilon = 0.7173333333333334, win percentage = 0.0, 2022-05-01 09:08:33
Episode no = 2130; won: False; Q(s,a) = 122.26993226004029; reward = -427.0; and epsilon = 0.716, win percentage = 0.0, 2022-05-01 09:08:55
Episode no = 2140; won: False; Q(s,a) = 125.25824849884728; reward = -318.0; and epsilon = 0.7146666666666667, win percentage = 0.0, 2022-05-01 09:09:09
Episode no = 2150; won: False; Q(s,a) = 126.67436683126752; reward = -274.0; and epsilon = 0.7133333333333334, win percentage = 0.0, 2022-05-01 09:09:30
Episode no = 2160; won: False; Q(s,a) = 124.51619175798885; reward = -459.0; and epsilon = 0.712, win percentage = 0.0, 2022-05-01 09:09:46
Episode no = 2170; won: False; Q(s,a) = 121.88817956846728; reward = -304.0; and epsilon = 0.7106666666666667, win percentage = 0.0, 2022-05-01 09:10:13
Episode no = 2180; won: False; Q(s,a) = 124.20995658104533; reward = -415.0; and epsilon = 0.7093333333333334, win percentage = 0.0, 2022-05-01 09:10:31
Episode no = 2190; won: False; Q(s,a) = 124.30797901341235; reward = -463.0; and epsilon = 0.708, win percentage = 0.0, 2022-05-01 09:10:45
Episode no = 2200; won: False; Q(s,a) = 108.77685761149223; reward = -488.0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2022-05-01 09:11:01
Episode no = 2210; won: False; Q(s,a) = 139.0931025695153; reward = -231.0; and epsilon = 0.7053333333333334, win percentage = 0.0, 2022-05-01 09:11:18
Episode no = 2220; won: False; Q(s,a) = 119.1988823513063; reward = -458.0; and epsilon = 0.704, win percentage = 0.0, 2022-05-01 09:11:31
Episode no = 2230; won: False; Q(s,a) = 122.15340167875564; reward = -421.0; and epsilon = 0.7026666666666667, win percentage = 0.0, 2022-05-01 09:11:44
Episode no = 2240; won: False; Q(s,a) = 126.03805293233131; reward = -417.0; and epsilon = 0.7013333333333334, win percentage = 0.0, 2022-05-01 09:12:03
Episode no = 2250; won: False; Q(s,a) = 131.0707903628134; reward = -346.0; and epsilon = 0.7, win percentage = 0.0, 2022-05-01 09:12:21
Episode no = 2260; won: False; Q(s,a) = 113.93065605407597; reward = -490.0; and epsilon = 0.6986666666666667, win percentage = 0.0, 2022-05-01 09:12:37
Episode no = 2270; won: False; Q(s,a) = 126.80037010979574; reward = -384.0; and epsilon = 0.6973333333333334, win percentage = 0.0, 2022-05-01 09:12:55
Episode no = 2280; won: False; Q(s,a) = 123.23564990403821; reward = -359.0; and epsilon = 0.696, win percentage = 0.0, 2022-05-01 09:13:16
Episode no = 2290; won: False; Q(s,a) = 125.35707825446163; reward = -288.0; and epsilon = 0.6946666666666667, win percentage = 0.0, 2022-05-01 09:13:35
Episode no = 2300; won: False; Q(s,a) = 122.26864080245909; reward = -187.0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2022-05-01 09:13:54
Episode no = 2310; won: False; Q(s,a) = 137.19800773172452; reward = -346.0; and epsilon = 0.692, win percentage = 0.0, 2022-05-01 09:14:13
Episode no = 2320; won: False; Q(s,a) = 127.23136497818557; reward = -453.0; and epsilon = 0.6906666666666667, win percentage = 0.0, 2022-05-01 09:14:27
Episode no = 2330; won: False; Q(s,a) = 127.87667598684867; reward = -319.0; and epsilon = 0.6893333333333334, win percentage = 0.0, 2022-05-01 09:14:43
Episode no = 2340; won: False; Q(s,a) = 127.15814350021245; reward = -302.0; and epsilon = 0.688, win percentage = 0.0, 2022-05-01 09:15:03
Episode no = 2350; won: False; Q(s,a) = 125.94374298225547; reward = -187.0; and epsilon = 0.6866666666666666, win percentage = 0.0, 2022-05-01 09:15:21
Episode no = 2360; won: False; Q(s,a) = 126.12710918725716; reward = -461.0; and epsilon = 0.6853333333333333, win percentage = 0.0, 2022-05-01 09:15:39
Episode no = 2370; won: False; Q(s,a) = 126.59898960925729; reward = -414.0; and epsilon = 0.6839999999999999, win percentage = 0.0, 2022-05-01 09:15:58
Episode no = 2380; won: False; Q(s,a) = 124.45888705222382; reward = -404.0; and epsilon = 0.6826666666666666, win percentage = 0.0, 2022-05-01 09:16:13
Episode no = 2390; won: False; Q(s,a) = 135.26458095830884; reward = -489.0; and epsilon = 0.6813333333333333, win percentage = 0.0, 2022-05-01 09:16:26
Episode no = 2400; won: False; Q(s,a) = 138.0613208518935; reward = -339.0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2022-05-01 09:16:52
Episode no = 2410; won: False; Q(s,a) = 132.50962211173982; reward = -145.0; and epsilon = 0.6786666666666666, win percentage = 0.0, 2022-05-01 09:17:17
Episode no = 2420; won: False; Q(s,a) = 135.10233033086803; reward = -319.0; and epsilon = 0.6773333333333333, win percentage = 0.0, 2022-05-01 09:17:38
Episode no = 2430; won: False; Q(s,a) = 129.51242850334447; reward = -447.0; and epsilon = 0.6759999999999999, win percentage = 0.0, 2022-05-01 09:17:56
Episode no = 2440; won: False; Q(s,a) = 127.85878182564092; reward = -420.0; and epsilon = 0.6746666666666667, win percentage = 0.0, 2022-05-01 09:18:29
Episode no = 2450; won: False; Q(s,a) = 132.677776146824; reward = -255.0; and epsilon = 0.6733333333333333, win percentage = 0.0, 2022-05-01 09:18:55
Episode no = 2460; won: False; Q(s,a) = 131.8086131041154; reward = -259.0; and epsilon = 0.6719999999999999, win percentage = 0.0, 2022-05-01 09:19:18
Episode no = 2470; won: False; Q(s,a) = 136.74269244932404; reward = -380.0; and epsilon = 0.6706666666666667, win percentage = 0.0, 2022-05-01 09:19:42
Episode no = 2480; won: False; Q(s,a) = 131.48365306912754; reward = -443.0; and epsilon = 0.6693333333333333, win percentage = 0.0, 2022-05-01 09:19:52
Episode no = 2490; won: False; Q(s,a) = 133.43833461751922; reward = -440.0; and epsilon = 0.6679999999999999, win percentage = 0.0, 2022-05-01 09:20:06
Episode no = 2500; won: False; Q(s,a) = 128.48473725649998; reward = -277.0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2022-05-01 09:20:28
Episode no = 2510; won: False; Q(s,a) = 135.47220666765014; reward = -385.0; and epsilon = 0.6653333333333333, win percentage = 0.0, 2022-05-01 09:20:47
Episode no = 2520; won: False; Q(s,a) = 136.86357993693608; reward = -389.0; and epsilon = 0.6639999999999999, win percentage = 0.0, 2022-05-01 09:21:06
Episode no = 2530; won: False; Q(s,a) = 140.7736389875588; reward = -320.0; and epsilon = 0.6626666666666667, win percentage = 0.0, 2022-05-01 09:21:21
Episode no = 2540; won: False; Q(s,a) = 137.0471061575241; reward = -374.0; and epsilon = 0.6613333333333333, win percentage = 0.0, 2022-05-01 09:21:40
Episode no = 2550; won: False; Q(s,a) = 135.7440189694807; reward = -313.0; and epsilon = 0.6599999999999999, win percentage = 0.0, 2022-05-01 09:21:55
Episode no = 2560; won: False; Q(s,a) = 136.98905132314093; reward = -442.0; and epsilon = 0.6586666666666667, win percentage = 0.0, 2022-05-01 09:22:08
Episode no = 2570; won: False; Q(s,a) = 134.6171066308142; reward = -454.0; and epsilon = 0.6573333333333333, win percentage = 0.0, 2022-05-01 09:22:27
Episode no = 2580; won: False; Q(s,a) = 140.10115242306662; reward = -354.0; and epsilon = 0.656, win percentage = 0.0, 2022-05-01 09:22:43
Episode no = 2590; won: False; Q(s,a) = 131.78644242126; reward = -398.0; and epsilon = 0.6546666666666667, win percentage = 0.0, 2022-05-01 09:23:00
Episode no = 2600; won: False; Q(s,a) = 136.32326956807725; reward = -198.0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2022-05-01 09:23:20
Episode no = 2610; won: False; Q(s,a) = 139.25521912688902; reward = -339.0; and epsilon = 0.652, win percentage = 0.0, 2022-05-01 09:23:34
Episode no = 2620; won: False; Q(s,a) = 131.5068468574191; reward = -418.0; and epsilon = 0.6506666666666667, win percentage = 0.0, 2022-05-01 09:23:42
Episode no = 2630; won: False; Q(s,a) = 140.0881301299025; reward = -451.0; and epsilon = 0.6493333333333333, win percentage = 0.0, 2022-05-01 09:23:53
Episode no = 2640; won: False; Q(s,a) = 139.47677218830788; reward = -401.0; and epsilon = 0.648, win percentage = 0.0, 2022-05-01 09:24:03
Episode no = 2650; won: False; Q(s,a) = 126.51727726433725; reward = -370.0; and epsilon = 0.6466666666666667, win percentage = 0.0, 2022-05-01 09:24:26
Episode no = 2660; won: False; Q(s,a) = 143.61859149595966; reward = -268.0; and epsilon = 0.6453333333333333, win percentage = 0.0, 2022-05-01 09:24:38
Episode no = 2670; won: False; Q(s,a) = 140.53832678529344; reward = -438.0; and epsilon = 0.644, win percentage = 0.0, 2022-05-01 09:24:52
Episode no = 2680; won: False; Q(s,a) = 139.90268663834422; reward = -447.0; and epsilon = 0.6426666666666667, win percentage = 0.0, 2022-05-01 09:25:05
Episode no = 2690; won: False; Q(s,a) = 136.02267781841192; reward = -450.0; and epsilon = 0.6413333333333333, win percentage = 0.0, 2022-05-01 09:25:24
Episode no = 2700; won: False; Q(s,a) = 137.69309866443538; reward = -387.0; and epsilon = 0.64, win percentage = 0.0, 2022-05-01 09:25:53
Episode no = 2710; won: False; Q(s,a) = 142.07332450562862; reward = -444.0; and epsilon = 0.6386666666666667, win percentage = 0.0, 2022-05-01 09:26:07
Episode no = 2720; won: False; Q(s,a) = 136.3502074861473; reward = -405.0; and epsilon = 0.6373333333333333, win percentage = 0.0, 2022-05-01 09:26:28
Episode no = 2730; won: False; Q(s,a) = 142.52722991120328; reward = -291.0; and epsilon = 0.636, win percentage = 0.0, 2022-05-01 09:26:51
Episode no = 2740; won: False; Q(s,a) = 131.04218324385334; reward = -352.0; and epsilon = 0.6346666666666667, win percentage = 0.0, 2022-05-01 09:27:13
Episode no = 2750; won: False; Q(s,a) = 142.14033253804962; reward = -406.0; and epsilon = 0.6333333333333333, win percentage = 0.0, 2022-05-01 09:27:35
Episode no = 2760; won: False; Q(s,a) = 137.75005448476603; reward = -415.0; and epsilon = 0.632, win percentage = 0.0, 2022-05-01 09:27:50
Episode no = 2770; won: False; Q(s,a) = 139.81823600646027; reward = -280.0; and epsilon = 0.6306666666666667, win percentage = 0.0, 2022-05-01 09:28:05
Episode no = 2780; won: False; Q(s,a) = 137.0344973931988; reward = -442.0; and epsilon = 0.6293333333333333, win percentage = 0.0, 2022-05-01 09:28:24
Episode no = 2790; won: False; Q(s,a) = 136.86244388707226; reward = -270.0; and epsilon = 0.628, win percentage = 0.0, 2022-05-01 09:28:38
Episode no = 2800; won: False; Q(s,a) = 157.88415693702885; reward = -271.0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2022-05-01 09:28:51
Episode no = 2810; won: False; Q(s,a) = 142.7486994701125; reward = -390.0; and epsilon = 0.6253333333333333, win percentage = 0.0, 2022-05-01 09:29:07
Episode no = 2820; won: False; Q(s,a) = 138.56613738454246; reward = -378.0; and epsilon = 0.624, win percentage = 0.0, 2022-05-01 09:29:23
Episode no = 2830; won: False; Q(s,a) = 145.6358235283109; reward = -405.0; and epsilon = 0.6226666666666667, win percentage = 0.0, 2022-05-01 09:29:41
Episode no = 2840; won: False; Q(s,a) = 150.5686381258987; reward = -100.0; and epsilon = 0.6213333333333333, win percentage = 0.0, 2022-05-01 09:30:06
Episode no = 2850; won: False; Q(s,a) = 144.55783392144235; reward = -189.0; and epsilon = 0.62, win percentage = 0.0, 2022-05-01 09:30:26
Episode no = 2860; won: False; Q(s,a) = 149.227277651325; reward = -365.0; and epsilon = 0.6186666666666667, win percentage = 0.0, 2022-05-01 09:30:38
Episode no = 2870; won: False; Q(s,a) = 151.64506221334554; reward = -372.0; and epsilon = 0.6173333333333333, win percentage = 0.0, 2022-05-01 09:30:54
Episode no = 2880; won: False; Q(s,a) = 140.70620149754268; reward = -468.0; and epsilon = 0.616, win percentage = 0.0, 2022-05-01 09:31:11
Episode no = 2890; won: False; Q(s,a) = 137.56884671877629; reward = -420.0; and epsilon = 0.6146666666666667, win percentage = 0.0, 2022-05-01 09:31:28
Episode no = 2900; won: False; Q(s,a) = 202.87105250883462; reward = -431.0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2022-05-01 09:31:55
Episode no = 2910; won: False; Q(s,a) = 146.04920310427428; reward = -444.0; and epsilon = 0.612, win percentage = 0.0, 2022-05-01 09:32:16
Episode no = 2920; won: False; Q(s,a) = 147.47818837800102; reward = -328.0; and epsilon = 0.6106666666666667, win percentage = 0.0, 2022-05-01 09:32:35
Episode no = 2930; won: False; Q(s,a) = 140.37710607375487; reward = -437.0; and epsilon = 0.6093333333333333, win percentage = 0.0, 2022-05-01 09:32:52
Episode no = 2940; won: False; Q(s,a) = 148.47937043208807; reward = -405.0; and epsilon = 0.608, win percentage = 0.0, 2022-05-01 09:33:07
Episode no = 2950; won: False; Q(s,a) = 141.80148337607056; reward = -456.0; and epsilon = 0.6066666666666667, win percentage = 0.0, 2022-05-01 09:33:24
Episode no = 2960; won: False; Q(s,a) = 145.27902048088023; reward = -451.0; and epsilon = 0.6053333333333333, win percentage = 0.0, 2022-05-01 09:33:38
Episode no = 2970; won: False; Q(s,a) = 154.1194642621796; reward = -392.0; and epsilon = 0.604, win percentage = 0.0, 2022-05-01 09:33:57
Episode no = 2980; won: False; Q(s,a) = 137.2291617408713; reward = -416.0; and epsilon = 0.6026666666666667, win percentage = 0.0, 2022-05-01 09:34:14
Episode no = 2990; won: False; Q(s,a) = 224.47021014655144; reward = -206.0; and epsilon = 0.6013333333333333, win percentage = 0.0, 2022-05-01 09:34:38
Episode no = 3000; won: False; Q(s,a) = 143.22007938395308; reward = -419.0; and epsilon = 0.6, win percentage = 0.0, 2022-05-01 09:35:05
Episode no = 3010; won: False; Q(s,a) = 151.1440047195502; reward = -383.0; and epsilon = 0.5986666666666667, win percentage = 0.0, 2022-05-01 09:35:26
Episode no = 3020; won: False; Q(s,a) = 150.64795351152134; reward = -306.0; and epsilon = 0.5973333333333333, win percentage = 0.0, 2022-05-01 09:35:44
Episode no = 3030; won: False; Q(s,a) = 147.03179521630355; reward = -464.0; and epsilon = 0.596, win percentage = 0.0, 2022-05-01 09:36:08
Episode no = 3040; won: False; Q(s,a) = 170.60014572696466; reward = -133.0; and epsilon = 0.5946666666666667, win percentage = 0.0, 2022-05-01 09:36:36
Episode no = 3050; won: False; Q(s,a) = 160.5510644317537; reward = -175.0; and epsilon = 0.5933333333333333, win percentage = 0.0, 2022-05-01 09:37:02
Episode no = 3060; won: False; Q(s,a) = 150.95603770607946; reward = -167.0; and epsilon = 0.5920000000000001, win percentage = 0.0, 2022-05-01 09:37:29
Episode no = 3070; won: False; Q(s,a) = 143.49563146938598; reward = -472.0; and epsilon = 0.5906666666666667, win percentage = 0.0, 2022-05-01 09:37:47
Episode no = 3080; won: False; Q(s,a) = 152.11908545443674; reward = -406.0; and epsilon = 0.5893333333333333, win percentage = 0.0, 2022-05-01 09:38:03
Episode no = 3090; won: False; Q(s,a) = 143.86345809329163; reward = -473.0; and epsilon = 0.5880000000000001, win percentage = 0.0, 2022-05-01 09:38:21
Episode no = 3100; won: False; Q(s,a) = 162.5573578832619; reward = -371.0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2022-05-01 09:38:35
Episode no = 3110; won: False; Q(s,a) = 158.30603688448073; reward = -443.0; and epsilon = 0.5853333333333333, win percentage = 0.0, 2022-05-01 09:38:50
Episode no = 3120; won: False; Q(s,a) = 152.78052398078913; reward = -62.0; and epsilon = 0.5840000000000001, win percentage = 0.0, 2022-05-01 09:39:27
Episode no = 3130; won: False; Q(s,a) = 144.27104527943234; reward = -254.0; and epsilon = 0.5826666666666667, win percentage = 0.0, 2022-05-01 09:39:40
Episode no = 3140; won: False; Q(s,a) = 152.41176794655047; reward = -328.0; and epsilon = 0.5813333333333333, win percentage = 0.0, 2022-05-01 09:39:57
Episode no = 3150; won: False; Q(s,a) = 152.80440546199992; reward = -374.0; and epsilon = 0.5800000000000001, win percentage = 0.0, 2022-05-01 09:40:22
Episode no = 3160; won: False; Q(s,a) = 152.95318189804402; reward = -170.0; and epsilon = 0.5786666666666667, win percentage = 0.0, 2022-05-01 09:40:43
Episode no = 3170; won: False; Q(s,a) = 153.58965433562204; reward = -296.0; and epsilon = 0.5773333333333333, win percentage = 0.0, 2022-05-01 09:41:10
Episode no = 3180; won: False; Q(s,a) = 151.83790998077748; reward = -290.0; and epsilon = 0.5760000000000001, win percentage = 0.0, 2022-05-01 09:41:29
Episode no = 3190; won: False; Q(s,a) = 151.79313984285952; reward = -285.0; and epsilon = 0.5746666666666667, win percentage = 0.0, 2022-05-01 09:41:44
Episode no = 3200; won: False; Q(s,a) = 152.84280008192925; reward = -414.0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2022-05-01 09:42:05
Episode no = 3210; won: False; Q(s,a) = 155.0003089701584; reward = -371.0; and epsilon = 0.5720000000000001, win percentage = 0.0, 2022-05-01 09:42:30
Episode no = 3220; won: False; Q(s,a) = 148.45525323822923; reward = -458.0; and epsilon = 0.5706666666666667, win percentage = 0.0, 2022-05-01 09:43:09
Episode no = 3230; won: False; Q(s,a) = 144.28285042853224; reward = -168.0; and epsilon = 0.5693333333333334, win percentage = 0.0, 2022-05-01 09:43:41
Episode no = 3240; won: False; Q(s,a) = 154.45417987009995; reward = -477.0; and epsilon = 0.5680000000000001, win percentage = 0.0, 2022-05-01 09:44:07
Episode no = 3250; won: False; Q(s,a) = 155.37011654621094; reward = -412.0; and epsilon = 0.5666666666666667, win percentage = 0.0, 2022-05-01 09:44:33
Episode no = 3260; won: False; Q(s,a) = 149.84067820889516; reward = -206.0; and epsilon = 0.5653333333333334, win percentage = 0.0, 2022-05-01 09:44:52
Episode no = 3270; won: False; Q(s,a) = 154.1987879002444; reward = -198.0; and epsilon = 0.5640000000000001, win percentage = 0.0, 2022-05-01 09:45:16
Episode no = 3280; won: False; Q(s,a) = 155.68076220796127; reward = -419.0; and epsilon = 0.5626666666666666, win percentage = 0.0, 2022-05-01 09:45:44
Episode no = 3290; won: False; Q(s,a) = 153.7328606789273; reward = -425.0; and epsilon = 0.5613333333333334, win percentage = 0.0, 2022-05-01 09:46:07
Episode no = 3300; won: False; Q(s,a) = 155.41893792647954; reward = -406.0; and epsilon = 0.56, win percentage = 0.0, 2022-05-01 09:46:25
Episode no = 3310; won: False; Q(s,a) = 157.13165600241786; reward = -282.0; and epsilon = 0.5586666666666666, win percentage = 0.0, 2022-05-01 09:46:53
Episode no = 3320; won: False; Q(s,a) = 158.94818619054638; reward = -331.0; and epsilon = 0.5573333333333333, win percentage = 0.0, 2022-05-01 09:47:13
Episode no = 3330; won: False; Q(s,a) = 142.9417236504658; reward = -471.0; and epsilon = 0.556, win percentage = 0.0, 2022-05-01 09:47:45
Episode no = 3340; won: False; Q(s,a) = 156.43218242675758; reward = -334.0; and epsilon = 0.5546666666666666, win percentage = 0.0, 2022-05-01 09:48:18
Episode no = 3350; won: False; Q(s,a) = 168.07059834722045; reward = -95.0; and epsilon = 0.5533333333333333, win percentage = 0.0, 2022-05-01 09:48:47
Episode no = 3360; won: False; Q(s,a) = 156.41553244831394; reward = -355.0; and epsilon = 0.552, win percentage = 0.0, 2022-05-01 09:49:04
Episode no = 3370; won: False; Q(s,a) = 154.18661159914126; reward = -391.0; and epsilon = 0.5506666666666666, win percentage = 0.0, 2022-05-01 09:49:24
Episode no = 3380; won: False; Q(s,a) = 156.99042309565039; reward = -45.0; and epsilon = 0.5493333333333333, win percentage = 0.0, 2022-05-01 09:49:47
Episode no = 3390; won: False; Q(s,a) = 145.8678027144303; reward = -423.0; and epsilon = 0.548, win percentage = 0.0, 2022-05-01 09:50:04
Episode no = 3400; won: False; Q(s,a) = 152.7331713800663; reward = -124.0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2022-05-01 09:50:26
Episode no = 3410; won: False; Q(s,a) = 153.7001235298008; reward = -145.0; and epsilon = 0.5453333333333333, win percentage = 0.0, 2022-05-01 09:50:56
Episode no = 3420; won: False; Q(s,a) = 153.23532468878034; reward = -344.0; and epsilon = 0.544, win percentage = 0.0, 2022-05-01 09:51:18
Episode no = 3430; won: False; Q(s,a) = 146.5327944590157; reward = -406.0; and epsilon = 0.5426666666666666, win percentage = 0.0, 2022-05-01 09:51:33
Episode no = 3440; won: False; Q(s,a) = 149.30572698078385; reward = -337.0; and epsilon = 0.5413333333333333, win percentage = 0.0, 2022-05-01 09:52:01
Episode no = 3450; won: False; Q(s,a) = 152.74719421351207; reward = -465.0; and epsilon = 0.54, win percentage = 0.0, 2022-05-01 09:52:17
Episode no = 3460; won: False; Q(s,a) = 154.19358774032446; reward = -456.0; and epsilon = 0.5386666666666666, win percentage = 0.0, 2022-05-01 09:52:40
Episode no = 3470; won: False; Q(s,a) = 151.67736851204245; reward = -332.0; and epsilon = 0.5373333333333333, win percentage = 0.0, 2022-05-01 09:53:08
Episode no = 3480; won: False; Q(s,a) = 176.46269301897746; reward = -152.0; and epsilon = 0.536, win percentage = 0.0, 2022-05-01 09:53:30
Episode no = 3490; won: False; Q(s,a) = 155.75836567885656; reward = -417.0; and epsilon = 0.5346666666666666, win percentage = 0.0, 2022-05-01 09:53:44
Episode no = 3500; won: False; Q(s,a) = 174.95445162069637; reward = -426.0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2022-05-01 09:54:14
Episode no = 3510; won: False; Q(s,a) = 152.41801978584002; reward = -375.0; and epsilon = 0.532, win percentage = 0.0, 2022-05-01 09:54:37
Episode no = 3520; won: False; Q(s,a) = 162.0215376596739; reward = -154.0; and epsilon = 0.5306666666666666, win percentage = 0.0, 2022-05-01 09:54:56
Episode no = 3530; won: False; Q(s,a) = 155.983855072731; reward = -462.0; and epsilon = 0.5293333333333333, win percentage = 0.0, 2022-05-01 09:55:20
Episode no = 3540; won: False; Q(s,a) = 161.60106724296162; reward = -433.0; and epsilon = 0.528, win percentage = 0.0, 2022-05-01 09:55:31
Episode no = 3550; won: False; Q(s,a) = 153.93525325001673; reward = -384.0; and epsilon = 0.5266666666666666, win percentage = 0.0, 2022-05-01 09:55:45
Episode no = 3560; won: False; Q(s,a) = 160.77980837875336; reward = -234.0; and epsilon = 0.5253333333333333, win percentage = 0.0, 2022-05-01 09:56:11
Episode no = 3570; won: False; Q(s,a) = 159.14361548327346; reward = -135.0; and epsilon = 0.524, win percentage = 0.0, 2022-05-01 09:56:32
Episode no = 3580; won: False; Q(s,a) = 160.7656794930907; reward = -435.0; and epsilon = 0.5226666666666666, win percentage = 0.0, 2022-05-01 09:56:46
Episode no = 3590; won: False; Q(s,a) = 156.48760559057172; reward = -159.0; and epsilon = 0.5213333333333333, win percentage = 0.0, 2022-05-01 09:57:11
Episode no = 3600; won: False; Q(s,a) = 160.30047130546768; reward = -260.0; and epsilon = 0.52, win percentage = 0.0, 2022-05-01 09:57:45
Episode no = 3610; won: False; Q(s,a) = 154.99917173454224; reward = -377.0; and epsilon = 0.5186666666666666, win percentage = 0.0, 2022-05-01 09:58:04
Episode no = 3620; won: False; Q(s,a) = 157.12745871964034; reward = -346.0; and epsilon = 0.5173333333333333, win percentage = 0.0, 2022-05-01 09:58:22
Episode no = 3630; won: False; Q(s,a) = 186.65758901475616; reward = -25.0; and epsilon = 0.516, win percentage = 0.0, 2022-05-01 09:58:49
Episode no = 3640; won: False; Q(s,a) = 154.76812031465772; reward = -152.0; and epsilon = 0.5146666666666666, win percentage = 0.0, 2022-05-01 09:59:11
Episode no = 3650; won: False; Q(s,a) = 163.40490223360104; reward = -244.0; and epsilon = 0.5133333333333333, win percentage = 0.0, 2022-05-01 09:59:48
Episode no = 3660; won: False; Q(s,a) = 156.94444127483837; reward = -88.0; and epsilon = 0.512, win percentage = 0.1, 2022-05-01 10:00:39
Episode no = 3670; won: False; Q(s,a) = 157.87976876995793; reward = -224.0; and epsilon = 0.5106666666666666, win percentage = 0.0, 2022-05-01 10:01:11
Episode no = 3680; won: False; Q(s,a) = 167.92022758465356; reward = -188.0; and epsilon = 0.5093333333333334, win percentage = 0.0, 2022-05-01 10:01:31
